MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;x_rate;sigma_x_rate;y_rate;sigma_y_rate;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
37798.00;1962;05;14;;0.093736;0.030000;0.203336;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0126307;0.0020000;0.0016490;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37799.00;1962;05;15;;0.094137;0.030000;0.201937;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0131878;0.0020000;0.0017110;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37800.00;1962;05;16;;0.094437;0.030000;0.200437;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0138029;0.0020000;0.0017440;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37801.00;1962;05;17;;0.094737;0.030000;0.198937;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0144260;0.0020000;0.0017350;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37802.00;1962;05;18;;0.095037;0.030000;0.197437;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0150221;0.0020000;0.0016930;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37803.00;1962;05;19;;0.095338;0.030000;0.195738;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0155522;0.0020000;0.0016120;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37804.00;1962;05;20;;0.095538;0.030000;0.194138;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0159923;0.0020000;0.0015270;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37805.00;1962;05;21;;0.095738;0.030000;0.192338;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0163584;0.0020000;0.0014400;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37806.00;1962;05;22;;0.095938;0.030000;0.190638;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0166415;0.0020000;0.0013740;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37807.00;1962;05;23;;0.096139;0.030000;0.188739;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0168846;0.0020000;0.0013520;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37808.00;1962;05;24;;0.096339;0.030000;0.186839;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0171257;0.0020000;0.0013910;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37809.00;1962;05;25;;0.096439;0.030000;0.184939;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0174358;0.0020000;0.0014660;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37810.00;1962;05;26;;0.096640;0.030000;0.182940;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0178309;0.0020000;0.0015780;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37811.00;1962;05;27;;0.096740;0.030000;0.180940;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0183450;0.0020000;0.0016970;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37812.00;1962;05;28;;0.096840;0.030000;0.178840;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0189741;0.0020000;0.0017850;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37813.00;1962;05;29;;0.096940;0.030000;0.176740;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0196522;0.0020000;0.0017960;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37814.00;1962;05;30;;0.097041;0.030000;0.174641;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0202983;0.0020000;0.0017100;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37815.00;1962;05;31;;0.097241;0.030000;0.172441;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0207934;0.0020000;0.0015370;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37816.00;1962;06;01;;0.097341;0.030000;0.170241;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0210925;0.0020000;0.0013130;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37817.00;1962;06;02;;0.097441;0.030000;0.168041;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0211636;0.0020000;0.0010800;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37818.00;1962;06;03;;0.097542;0.030000;0.165842;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0210097;0.0020000;0.0008690;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37819.00;1962;06;04;;0.097642;0.030000;0.163642;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0206698;0.0020000;0.0007010;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37820.00;1962;06;05;;0.097742;0.030000;0.161442;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0201919;0.0020000;0.0006030;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37821.00;1962;06;06;;0.097843;0.030000;0.159243;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0196530;0.0020000;0.0005790;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37822.00;1962;06;07;;0.097943;0.030000;0.157043;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0191031;0.0020000;0.0005950;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37823.00;1962;06;08;;0.098043;0.030000;0.154843;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0185932;0.0020000;0.0006380;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37824.00;1962;06;09;;0.098143;0.030000;0.152643;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0181413;0.0020000;0.0007090;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37825.00;1962;06;10;;0.098244;0.030000;0.150544;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0177694;0.0020000;0.0007860;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37826.00;1962;06;11;;0.098244;0.030000;0.148444;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0174565;0.0020000;0.0008240;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37827.00;1962;06;12;;0.098344;0.030000;0.146344;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0171687;0.0020000;0.0008450;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37828.00;1962;06;13;;0.098444;0.030000;0.144344;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0168878;0.0020000;0.0008260;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37829.00;1962;06;14;;0.098545;0.030000;0.142345;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0165709;0.0020000;0.0007870;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37830.00;1962;06;15;;0.098645;0.030000;0.140345;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0162110;0.0020000;0.0007200;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37831.00;1962;06;16;;0.098645;0.030000;0.138445;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0157641;0.0020000;0.0006340;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37832.00;1962;06;17;;0.098746;0.030000;0.136546;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0152182;0.0020000;0.0005350;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37833.00;1962;06;18;;0.098746;0.030000;0.134746;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0145923;0.0020000;0.0004580;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37834.00;1962;06;19;;0.098846;0.030000;0.132946;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0139104;0.0020000;0.0004270;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37835.00;1962;06;20;;0.098846;0.030000;0.131246;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0132284;0.0020000;0.0004600;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37836.00;1962;06;21;;0.098947;0.030000;0.129547;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0126115;0.0020000;0.0005550;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37837.00;1962;06;22;;0.098947;0.030000;0.127947;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0121126;0.0020000;0.0007010;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37838.00;1962;06;23;;0.098947;0.030000;0.126347;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0117647;0.0020000;0.0008510;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37839.00;1962;06;24;;0.098947;0.030000;0.124847;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0115558;0.0020000;0.0009710;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37840.00;1962;06;25;;0.098948;0.030000;0.123348;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0114269;0.0020000;0.0010290;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37841.00;1962;06;26;;0.098948;0.030000;0.121948;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0113290;0.0020000;0.0010110;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37842.00;1962;06;27;;0.098848;0.030000;0.120548;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0111831;0.0020000;0.0009250;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37843.00;1962;06;28;;0.098849;0.030000;0.119249;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0109102;0.0020000;0.0007720;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37844.00;1962;06;29;;0.098749;0.030000;0.117949;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0104783;0.0020000;0.0006120;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37845.00;1962;06;30;;0.098649;0.030000;0.116749;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0098784;0.0020000;0.0004530;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37846.00;1962;07;01;;0.098549;0.030000;0.115549;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0091475;0.0020000;0.0003450;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37847.00;1962;07;02;;0.098450;0.030000;0.114450;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0083366;0.0020000;0.0002820;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37848.00;1962;07;03;;0.098350;0.030000;0.113350;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0074917;0.0020000;0.0002860;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37849.00;1962;07;04;;0.098150;0.030000;0.112350;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0066738;0.0020000;0.0003340;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37850.00;1962;07;05;;0.097951;0.030000;0.111351;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0059299;0.0020000;0.0004210;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37851.00;1962;07;06;;0.097651;0.030000;0.110351;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0052700;0.0020000;0.0005110;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37852.00;1962;07;07;;0.097351;0.030000;0.109351;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0046921;0.0020000;0.0006000;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37853.00;1962;07;08;;0.097051;0.030000;0.108451;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0042052;0.0020000;0.0006730;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37854.00;1962;07;09;;0.096752;0.030000;0.107552;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0037803;0.0020000;0.0007220;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37855.00;1962;07;10;;0.096352;0.030000;0.106652;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0033884;0.0020000;0.0007390;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37856.00;1962;07;11;;0.095952;0.030000;0.105852;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0029995;0.0020000;0.0007280;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37857.00;1962;07;12;;0.095552;0.030000;0.104952;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0025956;0.0020000;0.0006910;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37858.00;1962;07;13;;0.095053;0.030000;0.104153;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0021357;0.0020000;0.0006370;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37859.00;1962;07;14;;0.094553;0.030000;0.103253;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0016268;0.0020000;0.0005850;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37860.00;1962;07;15;;0.094053;0.030000;0.102353;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0010599;0.0020000;0.0005340;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37861.00;1962;07;16;;0.093454;0.030000;0.101554;0.030000;0.000000;0.000000;0.000000;0.000000;;-0.0004580;0.0020000;0.0005200;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37862.00;1962;07;17;;0.092854;0.030000;0.100654;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0001199;0.0020000;0.0005750;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37863.00;1962;07;18;;0.092254;0.030000;0.099754;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0006178;0.0020000;0.0006900;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37864.00;1962;07;19;;0.091654;0.030000;0.098854;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0009717;0.0020000;0.0008700;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37865.00;1962;07;20;;0.090955;0.030000;0.097855;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0011216;0.0020000;0.0010680;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37866.00;1962;07;21;;0.090255;0.030000;0.096855;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0010945;0.0020000;0.0012270;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37867.00;1962;07;22;;0.089455;0.030000;0.095855;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0009414;0.0020000;0.0013160;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37868.00;1962;07;23;;0.088755;0.030000;0.094855;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0007423;0.0020000;0.0013170;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37869.00;1962;07;24;;0.087956;0.030000;0.093756;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0005942;0.0020000;0.0012260;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37870.00;1962;07;25;;0.087156;0.030000;0.092656;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0005491;0.0020000;0.0010870;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37871.00;1962;07;26;;0.086356;0.030000;0.091556;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0006690;0.0020000;0.0009120;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37872.00;1962;07;27;;0.085457;0.030000;0.090357;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0009619;0.0020000;0.0007560;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37873.00;1962;07;28;;0.084657;0.030000;0.089157;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0013938;0.0020000;0.0006280;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37874.00;1962;07;29;;0.083757;0.030000;0.087957;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0019367;0.0020000;0.0005540;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37875.00;1962;07;30;;0.082857;0.030000;0.086657;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0025156;0.0020000;0.0005370;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37876.00;1962;07;31;;0.081858;0.030000;0.085358;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0030976;0.0020000;0.0005670;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37877.00;1962;08;01;;0.080958;0.030000;0.084058;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0036315;0.0020000;0.0006200;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37878.00;1962;08;02;;0.079958;0.030000;0.082658;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0040924;0.0020000;0.0006880;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37879.00;1962;08;03;;0.079058;0.030000;0.081358;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0044943;0.0020000;0.0007580;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37880.00;1962;08;04;;0.078059;0.030000;0.079959;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0048302;0.0020000;0.0008160;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37881.00;1962;08;05;;0.076959;0.030000;0.078559;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0051201;0.0020000;0.0008500;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37882.00;1962;08;06;;0.075959;0.030000;0.077159;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0053910;0.0020000;0.0008440;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37883.00;1962;08;07;;0.074860;0.030000;0.075760;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0056829;0.0020000;0.0008160;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37884.00;1962;08;08;;0.073860;0.030000;0.074360;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0060068;0.0020000;0.0007530;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37885.00;1962;08;09;;0.072660;0.030000;0.072960;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0064237;0.0020000;0.0006720;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37886.00;1962;08;10;;0.071560;0.030000;0.071460;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0069146;0.0020000;0.0005950;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37887.00;1962;08;11;;0.070361;0.030000;0.070061;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0074805;0.0020000;0.0005250;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37888.00;1962;08;12;;0.069261;0.030000;0.068661;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0081054;0.0020000;0.0004810;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37889.00;1962;08;13;;0.067961;0.030000;0.067261;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0087413;0.0020000;0.0004970;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37890.00;1962;08;14;;0.066761;0.030000;0.065861;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0093282;0.0020000;0.0005820;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37891.00;1962;08;15;;0.065462;0.030000;0.064462;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0098031;0.0020000;0.0007370;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37892.00;1962;08;16;;0.064162;0.030000;0.063162;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0100980;0.0020000;0.0009260;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37893.00;1962;08;17;;0.062762;0.030000;0.061762;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0101939;0.0020000;0.0011160;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37894.00;1962;08;18;;0.061463;0.030000;0.060463;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0101269;0.0020000;0.0012330;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37895.00;1962;08;19;;0.060063;0.030000;0.059163;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0099918;0.0020000;0.0012600;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37896.00;1962;08;20;;0.058563;0.030000;0.057863;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0098937;0.0020000;0.0011800;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37897.00;1962;08;21;;0.057063;0.030000;0.056663;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0099086;0.0020000;0.0010290;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37898.00;1962;08;22;;0.055564;0.030000;0.055464;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0100875;0.0020000;0.0008410;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37899.00;1962;08;23;;0.054064;0.030000;0.054264;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0104634;0.0020000;0.0006700;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37900.00;1962;08;24;;0.052464;0.030000;0.053164;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0109733;0.0020000;0.0005490;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37901.00;1962;08;25;;0.050864;0.030000;0.052164;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0115962;0.0020000;0.0004750;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37902.00;1962;08;26;;0.049265;0.030000;0.051065;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0122621;0.0020000;0.0004630;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37903.00;1962;08;27;;0.047565;0.030000;0.050165;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0128930;0.0020000;0.0005130;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37904.00;1962;08;28;;0.045965;0.030000;0.049265;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0134739;0.0020000;0.0006000;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37905.00;1962;08;29;;0.044166;0.030000;0.048366;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0139448;0.0020000;0.0007080;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37906.00;1962;08;30;;0.042466;0.030000;0.047566;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0143057;0.0020000;0.0008200;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37907.00;1962;08;31;;0.040666;0.030000;0.046866;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0145486;0.0020000;0.0009310;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37908.00;1962;09;01;;0.038866;0.030000;0.046166;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0147006;0.0020000;0.0010110;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37909.00;1962;09;02;;0.037067;0.030000;0.045567;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0147765;0.0020000;0.0010810;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37910.00;1962;09;03;;0.035267;0.030000;0.044967;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0147984;0.0020000;0.0011180;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37911.00;1962;09;04;;0.033467;0.030000;0.044467;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0148003;0.0020000;0.0011150;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37912.00;1962;09;05;;0.031567;0.030000;0.044067;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0148262;0.0020000;0.0010910;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37913.00;1962;09;06;;0.029668;0.030000;0.043668;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0148711;0.0020000;0.0010590;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37914.00;1962;09;07;;0.027768;0.030000;0.043368;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0149550;0.0020000;0.0010340;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37915.00;1962;09;08;;0.025868;0.030000;0.043168;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0150359;0.0020000;0.0010310;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37916.00;1962;09;09;;0.023869;0.030000;0.042969;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0151198;0.0020000;0.0010580;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37917.00;1962;09;10;;0.021969;0.030000;0.042869;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0151477;0.0020000;0.0011370;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37918.00;1962;09;11;;0.019969;0.030000;0.042769;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0150616;0.0020000;0.0012880;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37919.00;1962;09;12;;0.017969;0.030000;0.042769;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0147995;0.0020000;0.0014940;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
37920.00;1962;09;13;;0.015970;0.030000;0.042770;0.030000;0.000000;0.000000;0.000000;0.000000;;0.0143155;0.0020000;0.0017150;0.0014000;;;;;;0.000000;0.004774;0.000000;0.002000
